Tenure,CityTier,WarehouseToHome,Complain,DaySinceLastOrder,CashbackAmount,Churn
0.05948732800967624,1,0.35540168681860884,1,0.2730193936490081,0.46087571925290005,0
0.5466683497917214,1,0.3841420381016981,1,0.5094684269998138,0.5102003138558109,0
0.0,1,0.2471713365799747,0,0.20047760637774414,0.4010277239299671,0
0.3893866735324598,1,0.20053890751988834,1,0.0,0.36007261761900367,0
0.2357139718753415,1,0.3234926088101212,1,0.2730193936490081,0.45604480137850395,0
0.2357139718753415,1,0.3234926088101212,1,0.2730193936490081,0.45604480137850395,0
0.3367464693940523,1,0.20053890751988834,0,0.5094684269998138,0.6014646604510908,0
0.13636419540528616,2,0.5729976146112358,0,0.5094684269998138,0.5534939536601126,0
0.5466683497917214,1,0.4102381399453451,1,0.09183948236973512,0.3864426597741469,0
0.6354334738586289,3,0.4340976693916957,0,0.32898706313257525,0.7883319486753437,0
0.2357139718753415,3,0.3841420381016981,0,0.20047760637774414,0.604233976430044,0
0.19136905617035238,1,0.4102381399453451,1,0.09183948236973512,0.5884181051724667,0
0.45596962382051764,3,0.6520756304139289,0,0.2730193936490081,0.6778977814701991,0
0.19136905617035238,1,0.610146495607712,0,0.20047760637774414,0.6140804332440998,0
0.3893866735324598,1,0.35540168681860884,0,0.449698299868786,0.3920428320871411,0
0.36410601513923757,3,0.5729976146112358,1,0.449698299868786,0.5835871872980707,0
0.0,1,0.0,0,0.20047760637774414,0.4010277239299671,0
0.3367464693940523,1,0.4102381399453451,0,0.20047760637774414,0.3803809347979938,1
0.3893866735324598,1,0.080631417152216,0,0.0,0.3712729622449921,0
0.475790595625062,1,0.4102381399453451,1,0.2730193936490081,0.3797655312471152,0
0.273512258027777,1,0.4340976693916957,0,0.09183948236973512,0.8899350749253824,0
0.7105545340169208,1,0.2471713365799747,0,0.2730193936490081,0.900212314225053,0
0.43507851868563807,1,0.6955779287403449,0,0.449698299868786,0.5003538570417552,0
0.5781815179353347,1,0.7033464124988441,1,0.2730193936490081,0.6732514846610664,0
0.3893866735324598,1,0.20053890751988834,0,0.20047760637774414,0.36927290070463703,0
0.51272294870232,1,0.3841420381016981,1,0.2730193936490081,0.5702329302440075,0
0.05948732800967624,3,0.2471713365799747,0,0.0,0.3955814025046924,0
0.3893866735324598,1,0.20053890751988834,0,0.20047760637774414,0.37619619065202003,0
0.41295362570681005,1,0.6614715417417923,0,0.5094684269998138,0.5592172066832826,0
0.41295362570681005,1,0.6955779287403449,1,0.2730193936490081,0.6722976091572048,1
0.19136905617035238,3,0.6791724159587594,0,0.449698299868786,0.4709067971322194,0
0.698764417111958,1,0.35540168681860884,0,0.2730193936490081,0.9817532847164527,0
0.19136905617035238,3,0.4102381399453451,0,0.0,0.38388873503800114,0
0.273512258027777,2,0.4340976693916957,0,0.2730193936490081,0.44952152373919196,0
0.5931569713803594,1,0.2471713365799747,0,0.20047760637774414,0.9342133604110896,0
0.19136905617035238,3,0.47633466450433615,0,0.37516724010994845,0.5652173913043478,0
0.43507851868563807,3,0.20053890751988834,0,0.37516724010994845,0.4692144373673036,0
0.5931569713803594,1,0.5592417621268281,1,0.449698299868786,0.4636142650543093,0
0.36410601513923757,1,0.6422789490849506,1,0.5825090927935427,0.561463429643989,0
0.0,1,0.4102381399453451,0,0.0,0.3808424874611527,1
0.05948732800967624,1,0.3841420381016981,0,0.32898706313257525,0.4757069448290716,1
0.43507851868563807,1,0.20053890751988834,0,0.0,0.5093387488845811,0
0.5781815179353347,3,0.20053890751988834,1,0.2730193936490081,0.6267269762146528,0
0.19136905617035238,3,0.5446794483711831,0,0.449698299868786,0.5274008431028647,0
0.05948732800967624,3,0.4560433401832805,1,0.32898706313257525,0.6376811594202898,1
0.05948732800967624,1,0.28772552154775843,0,0.4810025791056264,0.5206314040432013,0
0.36410601513923757,1,0.14596521538847995,0,0.2730193936490081,0.4859841841287424,0
0.41295362570681005,1,0.6213521877987463,1,0.449698299868786,0.41736668820579087,0
0.05948732800967624,1,0.7033464124988441,0,0.5094684269998138,0.5233391796670667,1
0.273512258027777,1,0.14596521538847995,0,0.20047760637774414,0.4334594910612634,0
0.05948732800967624,1,0.4102381399453451,0,0.4810025791056264,0.46370657558694106,0
0.4946726782297336,3,0.2471713365799747,0,0.32898706313257525,0.5827256223268408,0
0.41295362570681005,1,0.5983874619907058,0,0.4810025791056264,0.45087541155112465,0
0.7105545340169208,2,0.4102381399453451,0,0.449698299868786,0.9143973660728022,0
0.6354334738586289,3,0.080631417152216,0,0.4147976913938604,0.9082433305640173,0
0.36410601513923757,2,0.49518321999084824,0,0.5094684269998138,0.522785316471276,0
0.4946726782297336,1,0.3234926088101212,0,0.535629714012399,0.9702760084925689,0
0.0,3,0.3234926088101212,1,0.0,0.3954275516169728,1
0.0,3,0.6875263016627174,0,0.32898706313257525,0.5006923289947383,0
0.36410601513923757,1,0.20053890751988834,0,0.449698299868786,0.48499953844733684,0
0.273512258027777,1,0.35540168681860884,0,0.32898706313257525,0.4011815748176867,0
0.5931569713803594,1,0.5446794483711831,1,0.32898706313257525,0.5373396104495523,1
0.3367464693940523,1,0.4560433401832805,0,0.5598778593798257,0.47019908304870917,0
0.05948732800967624,3,0.35540168681860884,1,0.09183948236973512,0.47235299547678383,1
0.6354334738586289,3,0.0,1,0.0,0.9025200775408474,0
0.6217494888220364,1,0.6320496713631573,0,0.20047760637774414,0.8127326994676759,0
0.6617165380689475,3,0.5446794483711831,0,0.4810025791056264,0.5365088156558664,0
0.45596962382051764,1,0.7033464124988441,0,0.4810025791056264,0.5772793009015662,0
0.36410601513923757,1,0.5860239285975749,0,0.535629714012399,0.46795286008800274,0
0.3893866735324598,1,0.610146495607712,0,0.20047760637774414,0.37761161881904054,0
0.30679804185512205,3,0.5592417621268281,1,0.20047760637774414,0.4728760884950306,0
0.05948732800967624,2,0.3841420381016981,1,0.2730193936490081,0.4484137973476106,1
0.4946726782297336,1,0.2471713365799747,0,0.2730193936490081,0.4710606480199391,0
0.3367464693940523,1,0.6955779287403449,1,0.4810025791056264,0.5448475337702698,0
0.05948732800967624,2,0.4340976693916957,0,0.2730193936490081,0.4517062063448106,1
0.3367464693940523,1,0.5446794483711831,0,0.37516724010994845,0.5531862518846733,1
0.41295362570681005,1,0.3841420381016981,1,0.32898706313257525,0.4395212160374165,0
0.51272294870232,1,0.35540168681860884,0,0.449698299868786,0.7184221052955476,0
0.05948732800967624,1,0.28772552154775843,0,0.4810025791056264,0.5102926243884427,1
0.45596962382051764,1,0.28772552154775843,0,0.4810025791056264,0.4628450106157112,0
0.5781815179353347,1,0.080631417152216,0,0.2730193936490081,0.5968183636419582,0
0.0,3,0.080631417152216,0,0.20047760637774414,0.39721222191452044,1
0.7220912044464002,1,0.6520756304139289,1,0.535629714012399,0.7970091387427304,0
0.05948732800967624,1,0.2471713365799747,0,0.09183948236973512,0.4918612880396319,1
0.7220912044464002,3,0.080631417152216,1,0.2730193936490081,0.6739899689221207,0
0.6076677757466423,3,0.20053890751988834,0,0.449698299868786,0.4323517646696821,0
0.19136905617035238,1,0.3234926088101212,0,0.2730193936490081,0.4234284131819441,0
0.5466683497917214,1,0.20053890751988834,1,0.20047760637774414,0.6218345179851688,0
0.3893866735324598,1,0.080631417152216,1,0.449698299868786,0.3758884888765808,1
0.3893866735324598,1,0.6520756304139289,1,0.2730193936490081,0.508138711960368,0
0.7333880607508344,1,0.20053890751988834,1,0.4147976913938604,0.9908304870919105,0
0.41295362570681005,1,0.47633466450433615,1,0.4810025791056264,0.6406658666420505,0
0.41295362570681005,3,0.47633466450433615,1,0.4810025791056264,0.5591864365057385,0
0.3893866735324598,1,0.080631417152216,1,0.449698299868786,0.6231576356195575,0
0.43507851868563807,1,0.6320496713631573,1,0.4810025791056264,0.49429213206560196,0
0.6076677757466423,1,0.28772552154775843,0,0.20047760637774414,0.7754700144619834,0
0.45596962382051764,3,0.4560433401832805,0,0.2730193936490081,0.47382996399889227,0
0.0,1,0.4102381399453451,1,0.0,0.38148866118957503,1
0.05948732800967624,3,0.4560433401832805,0,0.09183948236973512,0.4397058371026801,1
0.3367464693940523,3,0.4102381399453451,1,0.4147976913938604,0.38705806332502535,0
0.6354334738586289,1,0.6520756304139289,1,0.37516724010994845,0.7376534662605003,0
0.05948732800967624,3,0.6955779287403449,0,0.37516724010994845,0.5776177728545493,0
0.6354334738586289,3,0.4340976693916957,1,0.0,0.9025200775408474,0
0.45596962382051764,3,0.14596521538847995,0,0.2730193936490081,0.651896981445583,0
0.3893866735324598,1,0.4560433401832805,0,0.0,0.35127234684144126,1
0.30679804185512205,1,0.5127636056992565,0,0.20047760637774414,0.4139204283208714,0
0.13636419540528616,1,0.4102381399453451,0,0.449698299868786,0.38505800178467026,0
0.5627008470620591,1,0.5860239285975749,0,0.09183948236973512,0.4550909258746423,0
0.5300300600559036,1,0.5983874619907058,1,0.2730193936490081,0.5510938798116864,0
0.05948732800967624,1,0.6614715417417923,1,0.09183948236973512,0.4566294347518385,1
0.0,3,0.4102381399453451,0,0.449698299868786,0.4989076586971906,0
0.0,1,0.080631417152216,0,0.0,0.4399519985230314,0
0.6487475533331981,1,0.6614715417417923,1,0.4147976913938604,0.8145789101203114,0
0.3893866735324598,3,0.6791724159587594,0,0.09183948236973512,0.5165082002523155,1
0.05948732800967624,1,0.35540168681860884,1,0.32898706313257525,0.4594602910858795,1
0.6487475533331981,1,0.2471713365799747,1,0.4810025791056264,0.9765531247115296,0
0.6617165380689475,1,0.3841420381016981,0,0.4810025791056264,0.4719529831687128,0
0.698764417111958,1,0.4102381399453451,1,0.20047760637774414,0.7617465152773931,0
0.3367464693940523,3,0.5860239285975749,0,0.09183948236973512,0.921382196375273,0
0.05948732800967624,3,0.6614715417417923,0,0.09183948236973512,0.41819748299947684,1
0.3893866735324598,1,0.3234926088101212,0,0.0,0.372534539524293,1
0.5781815179353347,3,0.080631417152216,0,0.5825090927935427,0.8482414843533647,0
0.5931569713803594,2,0.6704952352767232,0,0.0,0.9125819255977106,0
0.41295362570681005,1,0.080631417152216,0,0.2730193936490081,0.5060771100649251,0
0.3367464693940523,1,0.4102381399453451,0,0.20047760637774414,0.3803809347979938,1
0.05948732800967624,1,0.47633466450433615,1,0.20047760637774414,0.4156743284408751,1
0.05948732800967624,1,0.14596521538847995,0,0.09183948236973512,0.5189082741007415,0
0.30679804185512205,1,0.4102381399453451,0,0.09183948236973512,0.3883811809594141,0
0.0,3,0.20053890751988834,0,0.20047760637774414,0.40127388535031844,1
0.6617165380689475,1,0.4102381399453451,0,0.09183948236973512,0.5733099479983998,0
0.05948732800967624,1,0.5983874619907058,0,0.09183948236973512,0.46749130742484385,1
0.51272294870232,1,0.4102381399453451,0,0.0,0.42979783993353643,0
0.4946726782297336,1,0.3841420381016981,0,0.535629714012399,0.9222745315240469,0
0.475790595625062,1,0.4340976693916957,1,0.0,0.4189975076156189,0
0.05948732800967624,1,0.4102381399453451,0,0.20047760637774414,0.3808424874611527,0
0.2357139718753415,1,0.6422789490849506,0,0.4810025791056264,0.4794609064894304,0
0.30679804185512205,1,0.4102381399453451,0,0.20047760637774414,0.38462721929905536,0
0.3893866735324598,3,0.080631417152216,1,0.5598778593798257,0.4985076463891196,0
0.0,1,0.080631417152216,1,0.4810025791056264,0.3903504723222253,1
0.36410601513923757,3,0.5729976146112358,1,0.449698299868786,0.5835871872980707,0
0.30679804185512205,3,0.47633466450433615,0,0.09183948236973512,0.527647004523216,0
0.13636419540528616,3,0.4102381399453451,0,0.0,0.38899658451029256,0
0.3893866735324598,3,0.20053890751988834,0,0.20047760637774414,0.37635004153973967,0
0.0,3,0.20053890751988834,1,0.32898706313257525,0.44549063048093784,0
0.51272294870232,1,0.4560433401832805,0,0.37516724010994845,0.4550601556970983,0
0.0,3,0.4102381399453451,0,0.20047760637774414,0.4569679067048216,0
0.05948732800967624,3,0.4560433401832805,0,0.32898706313257525,0.4894612141912058,1
0.3893866735324598,1,0.20053890751988834,1,0.5825090927935427,0.4741684359518754,0
0.4946726782297336,3,0.4560433401832805,0,0.20047760637774414,0.5530324009969537,0
0.698764417111958,1,0.5860239285975749,1,0.449698299868786,0.5041693590572017,0
0.6487475533331981,3,0.080631417152216,1,0.09183948236973512,0.9794455214006584,0
0.05948732800967624,1,0.4340976693916957,0,0.09183948236973512,0.4234284131819441,1
0.05948732800967624,1,0.6320496713631573,0,0.09183948236973512,0.45527554693990585,0
0.13636419540528616,3,0.6791724159587594,0,0.37516724010994845,0.5299855380165543,0
0.2357139718753415,2,0.20053890751988834,0,0.32898706313257525,0.4481368657497153,0
0.5931569713803594,1,0.6422789490849506,0,0.4147976913938604,0.625003846272193,1
0.3893866735324598,1,0.080631417152216,0,0.2730193936490081,0.36945752176990054,0
0.6076677757466423,1,0.2471713365799747,1,0.09183948236973512,0.9000892335148772,0
0.3893866735324598,3,0.080631417152216,0,0.2730193936490081,0.6636819594449059,0
0.2357139718753415,1,0.20053890751988834,1,0.20047760637774414,0.3906274039201206,0
0.2357139718753415,1,0.2471713365799747,0,0.20047760637774414,0.7284839533524108,0
0.0,3,0.14596521538847995,0,0.0,0.5149389211975752,1
0.41295362570681005,1,0.6614715417417923,0,0.2730193936490081,0.4840456629434752,0
0.05948732800967624,1,0.6614715417417923,1,0.09183948236973512,0.45967568232868694,1
0.4946726782297336,1,0.47633466450433615,1,0.4810025791056264,0.45272162220376005,0
0.0,3,0.5127636056992565,1,0.20047760637774414,0.6109111049570756,1
0.05948732800967624,1,0.4560433401832805,1,0.09183948236973512,0.4888765808178713,1
0.30679804185512205,1,0.6875263016627174,1,0.449698299868786,0.46792208991045875,0
0.05948732800967624,1,0.6791724159587594,1,0.32898706313257525,0.47121449890765865,0
0.05948732800967624,1,0.4102381399453451,0,0.09183948236973512,0.5733099479983998,0
0.13636419540528616,1,0.4340976693916957,0,0.2730193936490081,0.48647650696944517,0
0.0,1,0.6955779287403449,0,0.32898706313257525,0.4147512231145573,1
0.13636419540528616,3,0.2471713365799747,1,0.4147976913938604,0.5316778977814701,0
0.30679804185512205,1,0.47633466450433615,0,0.32898706313257525,0.4902612388073479,0
0.0,1,0.20053890751988834,1,0.2730193936490081,0.4233976430044001,0
0.41295362570681005,1,0.3841420381016981,0,0.4810025791056264,0.4689682759469522,0
0.3893866735324598,1,0.5860239285975749,0,0.0,0.42118219022123754,0
0.5466683497917214,3,0.2471713365799747,1,0.5094684269998138,0.6260808024862303,0
0.3893866735324598,1,0.6614715417417923,1,0.4810025791056264,0.36991907443305944,1
0.698764417111958,1,0.5292214624184023,0,0.6427765812207665,0.8837810394165975,0
0.4946726782297336,1,0.20053890751988834,0,0.32898706313257525,0.4580756330964029,0
0.0,3,0.2471713365799747,0,0.0,0.4485368780577864,1
0.4946726782297336,1,0.6213521877987463,0,0.2730193936490081,0.7022369919074433,0
0.36410601513923757,1,0.5592417621268281,0,0.535629714012399,0.907935628788578,0
0.2357139718753415,1,0.14596521538847995,0,0.2730193936490081,0.5025693098249177,0
0.698764417111958,1,0.20053890751988834,0,0.32898706313257525,0.3896119880611711,0
0.3367464693940523,1,0.20053890751988834,0,0.5094684269998138,0.49099972306840206,0
0.41295362570681005,1,0.2471713365799747,0,0.535629714012399,0.462137296532201,0
0.2357139718753415,1,0.4560433401832805,1,0.4810025791056264,0.5290932028677805,0
0.41295362570681005,1,0.5446794483711831,1,0.5825090927935427,0.5872796086033416,0
0.05948732800967624,3,0.3841420381016981,0,0.09183948236973512,0.4569679067048216,1
0.45596962382051764,1,0.5983874619907058,0,0.20047760637774414,0.4277670082156374,0
0.273512258027777,1,0.2471713365799747,0,0.2730193936490081,0.5146312194221361,0
0.43507851868563807,1,0.610146495607712,0,0.09183948236973512,0.47761469583679494,0
0.6076677757466423,1,0.4560433401832805,0,0.09183948236973512,0.44939844302901627,0
0.41295362570681005,1,0.28772552154775843,1,0.2730193936490081,0.39988922736084187,0
0.5627008470620591,1,0.6520756304139289,0,0.2730193936490081,0.447459921843749,0
0.6487475533331981,1,0.2471713365799747,1,0.4810025791056264,0.9765531247115296,0
0.5627008470620591,1,0.20053890751988834,0,0.4810025791056264,0.8243945967568233,0
0.475790595625062,3,0.6875263016627174,0,0.2730193936490081,0.6440813563494261,0
0.05948732800967624,1,0.47633466450433615,0,0.2730193936490081,0.6938059632604079,1
0.475790595625062,1,0.6704952352767232,1,0.0,0.4437675005384781,0
0.5781815179353347,1,0.6520756304139289,1,0.5094684269998138,0.4964152743161328,0
0.475790595625062,1,0.47633466450433615,0,0.32898706313257525,0.5022616080494784,0
0.3893866735324598,1,0.080631417152216,1,0.20047760637774414,0.3713960429551678,0
0.0,1,0.3234926088101212,0,0.0,0.3400412320379088,0
0.6617165380689475,1,0.49518321999084824,0,0.32898706313257525,0.7890088925813102,0
0.30679804185512205,1,0.2471713365799747,0,0.4810025791056264,0.5401704667835934,0
0.41295362570681005,1,0.4560433401832805,0,0.0,0.4517062063448106,0
0.0,1,0.5446794483711831,0,0.0,0.3960429551678513,0
0.6617165380689475,1,0.35540168681860884,1,0.5094684269998138,0.47930705560171083,0
0.05948732800967624,3,0.3234926088101212,1,0.37516724010994845,0.5639558140250469,1
0.0,1,0.28772552154775843,0,0.20047760637774414,0.42752084679528596,1
0.5781815179353347,3,0.3234926088101212,1,0.4810025791056264,0.48530724022277605,0
0.3893866735324598,1,0.080631417152216,0,0.20047760637774414,0.37595002923166865,0
0.41295362570681005,1,0.4102381399453451,0,0.20047760637774414,0.5285701098495338,0
